NAME	SCORE	TMHMM	TMBB	PROSITE	CDD
NP_010710.4 Sip1p	20%	0:No	No		AMPKBI:2.54262e-29:[]:[]; E_set superfamily:1.41567e-09:[]:['enzyme']
NP_010711.3 Cad1p	13%	0:No	No	PS50217:9.174:[]:[]	bZIP_YAP:4.47989e-12:[]:[]; PAP1 superfamily:4.67779e-06:['exporter']:[]
NP_010712.1 dynein light chain	0%	0:No	No		DLC-like_DYNLL1_DYNLL2:3.18546e-46:[]:[]
NP_010713.1 Snx41p	1%	0:No	No	PS50195:13.269:['transport']:[]	COG5391:1.64132e-121:[]:[]
NP_010715.3 proteasome regulatory particle lid subunit RPN9	15%	0:No	No	PS50250:29.812:['export']:[]	PCI:3.22612e-16:[]:[]; Rpn9_C:1.07367e-14:[]:[]
NP_010716.3 arylformamidase	55%	0:No	No		Aes:2.02705e-15:['transport']:[]
NP_010717.1 translation initiation factor eIF3 core subunit g	0%	0:No	No	PS50102:14.76:[]:[]	eIF3g:1.16464e-56:[]:[]; RRM_eIF3G_like:3.41468e-35:[]:[]
NP_010718.1 Cym1p	0%	0:No	No		Cym1:0.0:[]:[]
NP_010720.3 mRNA-binding protein NPL3	55%	0:No	No	PS50102:17.285:[]:[]; PS50102:9.047:[]:[]	RBD_RRM1_NPL3:1.36045e-27:['export']:[]; RRM2_SRSF1_4_like:1.29438e-25:['export']:[]; PHA03247 superfamily:0.000102122:[]:[]
NP_010722.3 GPI-anchor transamidase GPI17	0%	1:Yes	No		PIG-S:7.71847e-176:[]:[]
NP_010723.1 leucine carboxy methyltransferase	0%	0:No	No		LCM:1.39003e-27:[]:[]
NP_010724.1 salt homeostasis regulator	31%	0:No	No		MPP_PP1_PPKL:0.0:[]:['enzyme']
NP_010725.3 phosphatidylinositol N-acetylglucosaminyltransferase GPI19	31%	2:Yes	No		PIG-P:4.29596e-35:[]:['enzyme']
NP_010726.3 Thi74p	68%	8:Yes	No	PS51257:5.0:['transport']:[]	RhaT:7.7489e-07:['transport', 'permease']:[]
NP_010727.1 Lrs4p	0%	0:No	No		LRS4:1.37922e-77:[]:[]
NP_010728.1 histone methyltransferase DOT1	7%	0:No	No	PS51569:95.195:[]:['enzyme']	DOT1:4.55819e-120:[]:[]
NP_010729.3 adenine phosphoribosyltransferase APT2	31%	0:No	No		PRTases_typeI superfamily:8.31481e-52:[]:['transferase']
NP_010731.3 Ssn2p	0%	0:No	No		Med13_N:7.15262e-62:[]:[]; Med13_C superfamily:6.7247e-20:[]:[]
NP_010732.1 putative hydrolase	0%	0:No	No		DUF676:5.14958e-68:[]:[]
NP_010734.1 Ecm11p	0%	0:No	No		ECM11:1.26229e-24:[]:[]
NP_010735.3 ribosomal 40S subunit protein S17B	0%	0:No	No		Ribosomal_S17e:5.46469e-69:[]:[]
NP_010736.3 chromatin-binding transcription regulator ADA2	7%	0:No	No	PS50135:24.662:[]:[]; PS51293:19.871:[]:['enzyme']; PS50934:11.742:[]:[]	COG5114:0.0:[]:[]
NP_010737.1 snoRNA-binding rRNA-processing protein UTP6	0%	0:No	No		COG5191:0.0:[]:[]
NP_010738.1 ribosomal 40S subunit protein S18A	0%	0:No	No	PS50159:34.213:[]:[]	PTZ00134:2.66965e-86:[]:[]
NP_010739.3 Yhp1p	0%	0:No	No	PS50071:16.52:[]:[]	COG5576:3.09586e-44:[]:[]
NP_010740.3 endopolyphosphatase	0%	1:Yes	No		MPP_ASMase:1.98592e-87:[]:[]
NP_010741.1 thioredoxin peroxidase TSA2	3%	0:No	No	PS51352:14.693:[]:['enzyme', 'transferase']	PRX_Typ2cys:3.08011e-101:[]:[]
NP_010742.1 guanylate kinase	31%	0:No	No	PS50052:44.736:[]:[]	guanyl_kin:1.35318e-99:[]:['enzyme']
NP_010744.3 bifunctional K:H/Na:H antiporter NHX1	80%	8:Yes	No		b_cpa1 superfamily:0.0:['transport', 'uptake']:[]
NP_010745.3 E3 ubiquitin-protein ligase TOM1	7%	0:No	No	PS50237:111.285:[]:['transfer', 'enzyme']	HUL4:0.0:[]:[]; DUF908:3.39852e-60:[]:[]; DUF913 superfamily:8.99909e-40:[]:[]; DUF4414:8.09688e-05:[]:[]; MSCRAMM_ClfB superfamily:0.000674443:[]:[]
NP_010746.1 Heh2p	55%	1:Yes	No		MSC:1.08433e-104:[]:[]; LEM_like:6.3789e-13:['export']:[]
NP_010747.1 palmitoyltransferase PFA5	10%	4:Yes	No	PS50216:21.984:[]:[]	COG5273:3.60109e-85:[]:[]
NP_010748.3 TFIIH/NER complex subunit TFB3	0%	0:No	No	PS50089:9.052:[]:['enzyme']	TFB3:1.0805e-169:[]:[]
NP_010749.3 mating pheromone a	0%	0:No	No		MFA1_2:3.54338e-14:[]:[]
NP_010750.1 mitochondrial 54S ribosomal protein YmL28	0%	0:No	No		MRP-L28 superfamily:1.59878e-35:[]:[]
NP_010751.4 Stp1p	0%	0:No	No	PS50157:11.094:[]:[]	zf-C2H2:0.00157864:[]:[]
NP_010752.3 Spp41p	0%	0:No	No	PS50330:9.248:[]:[]; PS50118:8.909:[]:[]	DUF3020:1.611e-15:[]:[]
NP_010753.1 protein-arginine N5-methyltransferase	11%	0:No	No	PS51559:60.428:[]:['transfer']	AdoMet_MTases:0.000767335:[]:[]
NP_010754.1 protein kinase PKH3	55%	0:No	No	PS50011:45.559:[]:['enzyme']	STKc_PDK1:3.09246e-145:[]:['transfer']
NP_010756.3 Tlg1p	0%	0:No	No	PS50192:15.777:[]:[]	SNARE_Syntaxin6:9.09171e-21:[]:[]; SNARE_NTD_Tlg1p-like:1.25063e-20:[]:[]
NP_010757.3 Sdc1p	0%	0:No	No		Dpy-30:9.28698e-16:[]:[]
NP_010758.3 Ugo1p	0%	2:Yes	No		
NP_010759.1 ribosomal 60S subunit protein L27B	0%	0:No	No		KOW superfamily:1.50496e-44:[]:[]
NP_010760.3 TRAPP subunit TRS31	55%	0:No	No		COG5128:1.71149e-100:['transport']:[]
NP_010761.3 U4/U6-U5 snRNP complex subunit PRP3	0%	0:No	No		PRP3:3.64434e-46:[]:[]; DUF1115:4.95095e-32:[]:[]
NP_010763.2 Jip4p	0%	0:No	No		
NP_010764.1 uncharacterized protein YDR476C	0%	0:No	No		
NP_010765.3 AMP-activated serine/threonine-protein kinase catalytic subunit SNF1	43%	0:No	No	PS50011:52.287:[]:['enzyme']	STKc_AMPK_alpha:0.0:['uptake']:['transfer', 'enzyme']; AdenylateSensor:9.30394e-74:[]:['sensor']; UBA_2:8.7489e-19:[]:[]
NP_010766.3 Snm1p	0%	0:No	No		Rpr2:3.14672e-09:[]:[]
NP_010767.1 Pex29p	10%	3:Yes	No		Pex24p:2.79859e-112:[]:[]
NP_010768.1 Dig2p	0%	0:No	No		
NP_010769.3 alkaline phosphatase PHO8	55%	1:Yes	No		PhoA:0.0:['transport']:[]
NP_010770.3 U2-type spliceosomal complex subunit CWC21	0%	0:No	No		cwf21 superfamily:3.36783e-05:[]:[]
NP_010771.1 alpha-1,2-mannosyltransferase KRE2	55%	0:No	No		KTR1:0.0:['transport']:[]
NP_010772.1 Vps52p	0%	0:No	No		Sec3_C superfamily:0.0:[]:[]
NP_010773.4 Vps72p	0%	0:No	No		YL1:3.60496e-33:[]:[]; YL1_C:1.48693e-11:[]:[]
NP_010774.4 Vps60p	55%	0:No	No		Snf7:6.45494e-32:['transport']:[]
NP_010775.1 3,4-dihydroxy-2-butanone-4-phosphate synthase RIB3	31%	0:No	No		DHBP_synthase:4.39315e-117:[]:['enzyme']
NP_010776.1 dynein intermediate chain	1%	0:No	No	PS50082:9.907:['transport', 'uptake']:[]; PS50294:9.678:['transport', 'uptake']:[]	WD40:0.000463483:[]:[]
NP_010777.3 DNA replication protein SLD5	0%	0:No	No		COG5086:9.47271e-90:[]:[]
NP_010778.3 serine/threonine protein kinase PKH1	55%	0:No	No	PS50011:47.976:[]:['enzyme']	STKc_PDK1:2.02735e-151:[]:['transfer']
NP_010780.1 PAQR-type receptor	10%	5:Yes	No		HlyIII:3.70986e-69:[]:[]
NP_010781.1 Mzm1p	0%	0:No	No		Complex1_LYR_LYRM7:2.14142e-13:[]:[]
NP_010782.4 mitochondrial 37S ribosomal protein RSM28	0%	0:No	No		
NP_010783.3 CORVET complex subunit VPS3	0%	0:No	No	PS50219:22.239:[]:[]	MDN1 superfamily:0.00549335:[]:[]
NP_010784.1 Puf6p	0%	0:No	No	PS50303:28.211:[]:[]; PS50302:8.291:[]:[]; PS50302:8.477:[]:[]; PS50302:7.847:[]:[]; PS50302:6.634:[]:[]; PS50302:5.468:[]:[]	CPL:1.91166e-56:[]:[]; Pumilio superfamily:2.66852e-11:[]:[]
NP_010785.1 myo-inositol transporter ITR1	100%	12:Yes	No	PS50850:47.023:['transport', 'channel', 'facilitator', 'symporter', 'uptake']:['transfer']	MFS_HMIT_like:9.30768e-173:['transport', 'facilitator', 'symporter', 'carrier']:[]
NP_010786.3 Sec20p	0%	0:No	No		Sec20:2.10962e-38:[]:[]
NP_010787.3 Lcd1p	0%	0:No	No		LCD1:0.0:[]:[]
NP_010788.1 ribosomal 60S subunit protein L37B	0%	0:No	No		PTZ00073:7.72667e-36:[]:[]
NP_010789.1 Plm2p	0%	0:No	No	PS50006:11.132:[]:[]	FHA:5.54553e-08:[]:[]
NP_010790.3 methionine adenosyltransferase SAM2	31%	0:No	No		S-AdoMet_synt:0.0:[]:['enzyme']
NP_010791.3 phosphatidate phosphatase LPP1	10%	3:Yes	No		PAP2_containing_1_like:5.27818e-65:[]:[]
NP_010792.1 Spg3p	0%	2:Yes	No		
NP_010793.2 Psp1p	0%	0:No	No	PS51411:16.941:[]:[]	YaaT:3.97699e-86:[]:[]
NP_010794.3 putative oxidoreductase	55%	1:Yes	No		SufI:7.16044e-90:['transport']:[]
NP_010795.3 protein kinase GIN4	55%	0:No	No	PS50011:51.721:[]:['enzyme']	PKc_like superfamily:8.76775e-143:[]:['transfer']; Kcc4p_like_C:1.59432e-46:[]:['transfer']
NP_010796.1 glutamine permease GNP1	89%	9:Yes	No		2A0310:0.0:['transport', 'permease']:[]
NP_010798.1 SUMO family protein SMT3	0%	0:No	No	PS50053:15.71:[]:[]	SMT3:4.6173e-55:[]:[]
NP_010799.3 Sdh7p	31%	0:No	No		Complex1_LYR_SDHAF3_LYRM10:3.9637e-25:['transport']:['enzyme']
NP_010800.3 Emi1p	0%	0:No	No		DUF3128:2.77789e-31:[]:[]
NP_010801.1 dithiol glutaredoxin GRX2	7%	1:Yes	No	PS51354:20.953:['carrier']:['enzyme']	GRX_GRXh_1_2_like:1.80433e-38:[]:[]
NP_010802.1 uncharacterized protein YDR514C	0%	0:No	No		
NP_010803.3 Slf1p	0%	0:No	No	PS50961:20.788:[]:[]	LHP1:1.90933e-153:[]:[]
NP_010804.3 putative glucokinase	67%	0:No	No	PS51748:45.498:[]:['enzyme']	COG5026:0.0:['transport']:[]
NP_010805.1 Grh1p	0%	0:No	No	PS51865:22.176:[]:[]; PS51865:16.919:[]:[]	GRH1:2.03238e-177:[]:[]
NP_010806.1 protein disulfide isomerase EUG1	0%	0:No	No	PS51352:12.925:[]:['enzyme', 'transferase']; PS51352:10.894:[]:['enzyme', 'transferase']	ER_PDI_fam superfamily:6.6752e-104:[]:[]
NP_010807.3 peptidylprolyl isomerase family protein FPR2	32%	0:No	Yes	PS50059:32.497:[]:['enzyme']	FkpA superfamily:7.74028e-51:[]:[]
NP_010808.3 Urc2p	0%	0:No	No	PS50048:9.072:[]:[]	GAL4:2.74336e-09:[]:[]
NP_010810.1 Sps2p	0%	0:No	No		
NP_010811.1 putative serine/threonine protein kinase SPS1	55%	0:No	No	PS50011:48.513:[]:['enzyme']	STKc_MST3_like:1.19014e-160:[]:['transfer']
NP_010812.3 GTPase-activating protein AGE1	55%	0:No	No	PS50115:24.572:[]:[]	COG5347:1.10827e-92:['transport']:[]
NP_010814.1 Sna2p	0%	1:Yes	No		YqaE:4.73786e-10:[]:[]
NP_010816.4 Rba50p	0%	0:No	No		RPAP1_C:1.42596e-40:[]:[]; RPAP1_N:3.02441e-14:[]:[]; 235kDa-fam superfamily:0.00166667:[]:[]
NP_010817.3 Hlr1p	0%	0:No	No		
NP_010818.1 ubiquinol--cytochrome-c reductase subunit 7	43%	0:No	No		UCR_14kD:6.29891e-55:[]:['transfer']
NP_010819.1 bifunctional AP-4-A phosphorylase/ADP sulfurylase	55%	0:No	No		APA2:2.39243e-161:['transport']:[]
NP_010820.3 pantothenate kinase	55%	0:No	No		PanK:1.74924e-177:['transport']:[]
NP_010821.3 Kre28p	0%	0:No	No		Kre28 superfamily:7.14053e-62:[]:[]
NP_010822.1 glutathione-independent methylglyoxalase	0%	0:No	No		GATase1_Ydr533c_like:4.68104e-142:[]:[]
NP_010823.1 Fit1p	20%	0:No	Yes		
NP_010825.3 glucose-inactivated glycerol proton symporter STL1	39%	11:Yes	No	PS50850:30.306:['transport', 'channel', 'facilitator', 'symporter', 'uptake']:['transfer']	Sugar_tr:3.90054e-145:[]:[]
NP_010827.3 phenylacrylic acid decarboxylase PAD1	0%	0:No	No		ubiX_pad:1.10772e-119:[]:[]
NP_010828.1 putative phenylacrylic acid decarboxylase FDC1	0%	0:No	No		TIGR00148:0.0:[]:[]
NP_010829.1 Irc4p	0%	0:No	No		DinB:4.58859e-71:[]:[]
NP_010830.4 carbonyl reductase (NADPH-dependent)	43%	0:No	No		AR_SDR_e:2.77615e-131:[]:['transfer']
NP_010831.3 seripauperin PAU10	20%	0:No	Yes		SRP1_TIP1:2.6601e-34:[]:[]
NP_010834.1 Y' element ATP-dependent helicase protein 1 copy 1	0%	0:No	No	PS51192:8.698:[]:['enzyme']; PS51194:11.067:[]:['enzyme']	SrmB:3.22167e-59:[]:[]; Sir1 superfamily:0.00382797:[]:[]
NP_010835.1 Y' element ATP-dependent helicase	0%	0:No	No	PS51192:9.138:[]:['enzyme']; PS51194:11.44:[]:['enzyme']	SrmB:5.29632e-59:[]:[]; YccJ superfamily:0.00577415:[]:[]
NP_010836.1 uncharacterized protein YEL076C-A	0%	0:No	No		
NP_010837.1 uncharacterized protein YEL076C	0%	0:No	No		
NP_010839.1 uncharacterized protein YEL075C	0%	0:No	No		Sir1 superfamily:0.000358203:[]:[]
NP_010841.1 uncharacterized protein YEL073C	0%	0:No	No		
NP_010842.1 Rmd6p	0%	0:No	No		
NP_010843.1 D-lactate dehydrogenase	11%	0:No	No	PS51387:22.414:[]:['transfer']	GlcD:2.70182e-120:[]:[]
NP_010844.1 mannitol dehydrogenase DSF1	55%	0:No	No		MtlD:0.0:['transport']:[]
NP_010845.1 hexose transporter HXT13	39%	11:Yes	No	PS50850:45.832:['transport', 'channel', 'facilitator', 'symporter', 'uptake']:['transfer']	Sugar_tr:1.2808e-179:[]:[]
NP_010847.1 uncharacterized protein YEL067C	0%	0:No	No		
NP_010848.1 D-amino-acid N-acetyltransferase	6%	0:No	No	PS51186:15.674:[]:['transfer']	Acetyltransf_1:2.49411e-11:[]:[]
NP_010849.3 siderophore transporter	89%	12:Yes	No		MFS_ARN_like:0.0:['transport', 'permease', 'facilitator', 'import', 'uptake']:[]
NP_010850.1 Avt2p	20%	11:Yes	No		Aa_trans:3.80724e-101:[]:[]
NP_010851.1 arginine permease CAN1	89%	10:Yes	No		2A0310:0.0:['transport', 'permease']:[]
NP_010852.4 nitrogen permease regulating protein NPR2	64%	0:No	No		NPR3 superfamily:6.44135e-114:['transport', 'permease']:[]
NP_010853.2 kinesin motor protein CIN8	75%	0:No	No	PS50067:108.805:['transport']:[]	KISc_BimC_Eg5:6.54465e-179:['transport']:[]; Smc superfamily:1.07389e-06:[]:[]; CCDC158 superfamily:0.000360109:[]:[]
NP_010854.1 proteinase B	0%	0:No	No	PS51892:46.008:[]:[]	Peptidases_S8_PCSK9_ProteinaseK_like:3.89456e-147:[]:[]; Inhibitor_I9:8.03086e-11:[]:[]
NP_010856.1 phosphoacetylglucosamine mutase PCM1	31%	0:No	No		PGM3:0.0:[]:['transfer', 'enzyme']
NP_010857.1 Sdd1p	0%	0:No	No		
NP_010858.3 Hat2p	15%	0:No	No	PS50082:8.971:['transport', 'uptake']:[]; PS50294:21.568:['transport', 'uptake']:[]; PS50082:12.848:['transport', 'uptake']:[]	CAF1C_H4-bd:3.21752e-26:[]:[]; WD40:3.526e-25:[]:[]
NP_010859.1 DNA-directed DNA polymerase	0%	0:No	No		DNA_pol_phi:0.0:[]:[]
NP_010860.1 ribosomal 60S subunit protein L12A	20%	0:No	Yes		PLN03072:7.72051e-84:[]:[]
NP_010861.3 Mak10p	0%	0:No	No		Mak10:1.19076e-50:[]:[]
NP_010862.1 Afg1p	0%	0:No	No		YhcM:2.85978e-148:[]:[]
NP_010863.1 H(+)-transporting V1 sector ATPase subunit D	55%	0:No	No		V_ATPase_subD:7.01068e-92:['transport']:[]
NP_010864.3 mitochondrial 54S ribosomal protein RML2	0%	0:No	No		RplB:2.39514e-127:[]:[]
NP_010865.1 seripauperin PAU2	20%	0:No	Yes		SRP1_TIP1:1.3564e-35:[]:[]
NP_010866.1 Tca17p	0%	0:No	No		Sedlin_N superfamily:1.3048e-05:[]:[]
NP_010867.3 fumarate reductase	80%	0:No	Yes		flavo_cyto_c superfamily:2.17738e-163:['transport']:[]
NP_010868.1 threonine aldolase GLY1	0%	0:No	No		TA_like:3.48561e-143:[]:[]
NP_010870.1 Ies6p	0%	0:No	No		YL1_C superfamily:1.52091e-47:[]:[]
NP_010871.3 uncharacterized protein YEL043W	0%	0:No	No	PS50853:10.186:[]:[]	Smc superfamily:4.82058e-08:[]:[]; FN3:0.00282756:[]:[]
NP_010872.1 guanosine diphosphatase	55%	0:No	No		COG5371:0.0:['transport']:[]
NP_010873.1 NADH/NAD(+) kinase	0%	0:No	No		NAD_kinase:5.21804e-120:[]:[]
NP_010874.3 Utr2p	100%	0:No	Yes	PS51762:23.634:['channel']:[]	GH16_fungal_CRH1_transglycosylase:2.31157e-91:['channel']:[]; ChtBD1_GH16:6.98105e-28:[]:[]
NP_010875.1 cytochrome c isoform 2	3%	0:No	No	PS51007:15.735:['carrier']:['transfer', 'enzyme']	Cyc7:8.73348e-61:[]:[]
NP_010876.2 putative acireductone synthase UTR4	0%	0:No	No		HAD_like superfamily:4.37741e-122:[]:[]
NP_010877.3 Rad23p	34%	0:No	Yes	PS50053:21.415:[]:[]; PS50030:15.198:['export']:[]; PS50030:14.065:['export']:[]	rad23:3.38559e-169:[]:[]
NP_010878.1 Anp1p	0%	1:Yes	No		Anp1:1.93168e-157:[]:[]
NP_010879.1 Utr5p	0%	0:No	No		
NP_010880.3 translation elongation factor eIF-5A	0%	0:No	No		PLN03107 superfamily:1.48281e-80:[]:[]
NP_010881.1 Mtc7p	0%	1:Yes	No		
NP_010882.1 MCM DNA helicase complex subunit MCM3	20%	0:No	Yes	PS50051:95.777:[]:[]	MCM superfamily:0.0:[]:[]; MCM_N:3.94229e-06:[]:[]
NP_010883.3 ion-transporting P-type ATPase SPF1	70%	4:Yes	No		P-type_ATPase_cation:0.0:['transport']:[]
NP_010884.1 Hsp70 family ATPase ECM10	20%	0:No	Yes		dnaK:0.0:[]:[]
NP_010885.1 putative pyridoxal kinase BUD16	55%	0:No	No		PdxK:3.64391e-118:['transport']:[]
NP_010887.3 H(+)-transporting V0 sector ATPase subunit c	85%	4:Yes	Yes		V_ATP_synt_C:5.82395e-44:['transport']:[]; ATP-synt_Vo_c_ATP6C_rpt2:6.12319e-30:['pump']:[]
NP_010888.1 RNA binding protein SNU13	20%	0:No	Yes		SNU13:1.46672e-90:[]:[]
NP_010889.1 uncharacterized protein YEL025C	0%	1:Yes	No		
NP_010890.3 ubiquinol--cytochrome-c reductase catalytic subunit RIP1	43%	0:No	No	PS51296:21.586:['transport']:['transfer', 'enzyme']	Rieske_cytochrome_bc1:9.53415e-85:['transport']:['transfer', 'enzyme']; UCR_TM:4.71629e-09:[]:[]
NP_010891.1 uncharacterized protein YEL023C	0%	0:No	No		COG3673:0.0:[]:[]
NP_010892.1 Arf family guanine nucleotide exchange factor GEA2	0%	0:No	No	PS50190:36.057:[]:[]	COG5307:0.0:[]:[]
NP_010893.3 orotidine-5'-phosphate decarboxylase	0%	0:No	No		TIM superfamily:1.34668e-68:[]:[]
NP_010894.1 protein transporter TIM9	55%	0:No	No		zf-Tim10_DDP:3.28055e-22:['import']:[]
NP_010895.1 putative indolepyruvate decarboxylase family protein	31%	0:No	No		IlvB:4.46004e-134:['transport']:['enzyme']
NP_010896.3 SUMO ligase MMS21	7%	0:No	No	PS51044:30.244:[]:['enzyme']	COG5627:3.09477e-136:[]:[]
NP_010897.1 Eaf5p	0%	0:No	No		
NP_010898.1 proteolipid ATPase	0%	1:Yes	No		PMP1_2:6.15147e-16:[]:[]
NP_010899.3 Gtt3p	0%	1:Yes	No		
NP_010900.1 nucleotide diphosphatase/phosphodiesterase NPP2	0%	0:No	No		Npp1:5.26637e-92:[]:[]
NP_010901.1 Edc3p	7%	0:No	No	PS51512:10.678:[]:[]; PS51385:42.458:[]:['enzyme', 'transferase']	FDF:3.79674e-31:[]:[]
NP_010903.3 protein anchor VAC8	20%	0:No	Yes	PS50176:12.302:[]:[]; PS50176:12.442:[]:[]; PS50176:12.232:[]:[]; PS50176:12.092:[]:[]; PS50176:11.707:[]:[]; PS50176:11.637:[]:[]; PS50176:12.372:[]:[]	SRP1 superfamily:9.97678e-16:[]:[]
NP_010904.2 E2 ubiquitin-conjugating protein UBC8	7%	0:No	No	PS50127:47.853:[]:['enzyme']	COG5078:1.79056e-57:[]:[]
NP_010905.1 1,4-alpha-glucan branching enzyme	31%	0:No	No		PLN02447 superfamily:0.0:[]:['enzyme']
NP_010907.3 amino acid starvation-responsive transcription factor GCN4	0%	0:No	No	PS50217:10.783:[]:[]	bZIP_GCN4:1.21662e-19:[]:[]; GCN4_cent:5.10352e-05:[]:[]
NP_010909.1 Mit1p	55%	0:No	No		TOS9:5.09815e-91:['transport']:[]
NP_010910.1 NAD+ transporter	86%	3:Yes	No	PS50920:27.855:['transport', 'carrier']:['transfer']; PS50920:24.143:['transport', 'carrier']:['transfer']; PS50920:17.686:['transport', 'carrier']:['transfer']	Mito_carr:7.18954e-25:['carrier']:[]; Mito_carr:7.63409e-24:['carrier']:[]; Mito_carr:1.0002e-23:['carrier']:[]
NP_010911.3 Vab2p	0%	0:No	No		
NP_010912.1 Yea4p	10%	4:Yes	No		UAA:2.54344e-105:[]:[]
NP_010913.2 tubulin-binding prefolding complex subunit GIM4	0%	0:No	No		Prefoldin_2:7.88033e-14:[]:[]
NP_010914.3 dolichyl-diphosphooligosaccharide-protein glycotransferase	0%	1:Yes	No		DDOST_48kD:4.30518e-157:[]:[]
NP_010915.1 Irc22p	0%	1:Yes	No		
NP_010916.1 alpha-1,3-mannosyltransferase MNN1	0%	1:Yes	No		Mannosyl_trans3:3.26854e-64:[]:[]
NP_010917.3 Nop16p	0%	0:No	No		Nop16:1.51065e-71:[]:[]
NP_010918.1 mannose-6-phosphate isomerase PMI40	0%	0:No	No		PMI_typeI:0.0:[]:[]; cupin_RmlC-like superfamily:0.00139518:[]:[]
NP_010919.1 Fmp52p	68%	0:No	Yes		CC3_like_SDR_a:9.52708e-77:[]:['transfer']
NP_010920.3 apyrase	55%	0:No	No		COG5371:0.0:['transport']:[]
NP_010921.1 RNA-binding GTPase NUG1	0%	0:No	No	PS51721:42.22:[]:[]	RbgA:6.80142e-79:[]:[]; GN3L_Grn1:3.76508e-22:[]:[]
NP_010922.1 Pac2p	1%	0:No	No	PS50245:10.263:['transport']:[]	CAP_GLY:3.48349e-17:[]:[]; LRR_RI superfamily:5.67792e-08:[]:[]; Ubiquitin_like_fold superfamily:0.00731435:[]:[]
NP_010923.3 translation machinery-associated protein 20	0%	0:No	No	PS50890:15.679:[]:[]	Tma20:5.41479e-64:[]:[]
NP_010924.1 GTP-Rho binding exocyst subunit SEC3	0%	0:No	No		Sec3_C superfamily:3.08559e-145:[]:[]; PH_Sec3:2.25099e-62:[]:[]; ARGLU:6.24424e-13:[]:[]; PTZ00121 superfamily:3.73889e-06:[]:[]; SMC_N superfamily:0.00210767:[]:[]
NP_010925.1 Ran GTPase-binding protein NTF2	75%	0:No	No	PS50177:32.171:['transport', 'channel', 'import', 'export']:[]	NTF2:1.0028e-43:['transport', 'import', 'export']:[]
NP_010926.3 bifunctional 4-hydroxy-4-methyl-2-oxoglutarate aldolase/oxaloacetate decarboxylase	0%	0:No	No		RraA:1.90515e-51:[]:[]
NP_010927.1 GPI-anchored mannoprotein	20%	0:No	Yes	PS50256:11.455:[]:[]	SRP1_TIP1:1.19095e-34:[]:[]
NP_010928.1 proteasome core particle subunit beta 4	43%	0:No	No	PS51476:44.363:['channel']:['enzyme']	proteasome_beta_type_2:5.00316e-97:[]:['enzyme']
NP_010929.3 DEAH-box ATP-dependent RNA helicase PRP22	7%	0:No	No	PS50126:17.974:['export']:[]; PS51192:18.783:[]:['enzyme']; PS51194:17.356:[]:['enzyme']	HrpA:0.0:[]:[]; Pnp:6.32246e-134:[]:[]
NP_010930.1 oxygen-dependent protoporphyrinogen oxidase	31%	0:No	No		proto_IX_ox superfamily:0.0:[]:['enzyme']
NP_010931.3 medium-chain fatty acid-CoA ligase FAA2	0%	0:No	No		LC-FACS_euk:0.0:[]:[]
NP_010932.1 microtubule-binding protein BIM1	0%	0:No	No	PS50021:12.966:[]:[]; PS51230:14.864:[]:[]	BIM1:0.0:[]:[]
NP_010933.1 AAA family ATPase AFG3	0%	1:Yes	No		FtsH_fam:0.0:[]:[]; FtsH_ext:0.000401673:[]:[]
NP_010934.3 kinetochore-associated Ndc80 complex subunit SPC25	0%	0:No	No		xseA superfamily:0.000347768:[]:[]
NP_010935.1 inositol phosphosphingolipid phospholipase	0%	2:Yes	No		EEP superfamily:1.0585e-67:[]:[]
NP_010936.1 Arf family guanine nucleotide exchange factor SBH2	20%	1:Yes	Yes		Sec61_beta:6.43134e-12:[]:[]
NP_010937.3 guanine nucleotide-binding protein subunit alpha	0%	0:No	No	PS51882:86.392:[]:[]	G-alpha:9.0744e-173:[]:[]
NP_010938.1 proteasome regulatory particle lid subunit RPN3	15%	0:No	No	PS50250:27.367:['export']:[]	PCI:1.48547e-19:[]:[]; Rpn3_C:1.28465e-16:[]:[]
NP_010939.1 Srb4p	0%	0:No	No		Med17:2.51054e-170:[]:[]
NP_010940.3 pyrroline-5-carboxylate reductase	80%	0:No	Yes		ProC:1.01865e-95:['transport']:[]
NP_010941.1 carnitine O-acetyltransferase YAT2	0%	0:No	No		Carn_acyltransf:3.4883e-114:[]:[]
NP_010942.1 translation initiation factor eIF2 subunit gamma	0%	0:No	No	PS51722:34.636:[]:[]	PTZ00327:0.0:[]:[]
NP_010943.3 CDP-diacylglycerol-serine O-phosphatidyltransferase	31%	2:Yes	No		pssA:4.6401e-58:[]:['enzyme']
NP_010944.1 Gal83p	0%	0:No	No		AMPKBI:2.17635e-41:[]:[]; AMPK1_CBM:3.00674e-39:[]:[]
NP_010945.1 Mig3p	0%	0:No	No	PS50157:14.524:[]:[]; PS50157:11.843:[]:[]	COG5048:5.55116e-29:[]:[]
NP_010946.3 mRNA splicing protein SMB1	0%	0:No	No		Sm_B:5.59702e-34:[]:[]
NP_010947.2 Chz1p	0%	0:No	No		CHZ:9.55769e-06:[]:[]
NP_010948.1 Rab family GTPase YPT31	15%	0:No	No	PS51419:36.615:['transport', 'import', 'export']:[]	Rab11_like:1.48615e-122:[]:[]
NP_010949.4 Fir1p	0%	0:No	No		
NP_010950.1 Zrg8p	0%	0:No	No		
NP_010951.1 uncharacterized protein YER034W	0%	0:No	No		DUF5364 superfamily:6.56172e-43:[]:[]
NP_010952.3 Edc2p	0%	0:No	No		
